timestamp,label,cpu_adservice_64dd5464b8_jlchp,mem_adservice_64dd5464b8_jlchp,cpu_cartservice_7956c8c845_s8bw5,mem_cartservice_7956c8c845_s8bw5,cpu_checkoutservice_dcf4c5c7b_n6tmr,mem_checkoutservice_dcf4c5c7b_n6tmr,cpu_couponservice_74995cd98d_cpwc2,mem_couponservice_74995cd98d_cpwc2,cpu_currencyservice_8fdf6cf9d_4fqrt,mem_currencyservice_8fdf6cf9d_4fqrt,cpu_emailservice_588bb96b8_2v4fw,mem_emailservice_588bb96b8_2v4fw,mem_frontend_759775d795_m5m79,cpu_frontend_759775d795_qzdkj,mem_frontend_759775d795_qzdkj,cpu_inventoryservice_59c54c8d8_msglb,mem_inventoryservice_59c54c8d8_msglb,cpu_loadgenerator_5c7cbd94ff_mwhrf,mem_loadgenerator_5c7cbd94ff_mwhrf,cpu_paymentservice_66c65775b_zpr5q,mem_paymentservice_66c65775b_zpr5q,cpu_productcatalogservice_c4cfd98fb_c8d5f,mem_productcatalogservice_c4cfd98fb_c8d5f,cpu_recommendationservice_b5b5bfc56_zzdjk,mem_recommendationservice_b5b5bfc56_zzdjk,cpu_redis_cart_6899b65948_sdqbf,mem_redis_cart_6899b65948_sdqbf,cpu_shippingservice_5dcc4d7bd_24vkk,mem_shippingservice_5dcc4d7bd_24vkk,pod_count_running,node_cpu_pct,cpu_frontend_759775d795_m5m79
1781415168,0,0.0007038491338071,112431104.0,0.0019176389273162,61890560.0,0.0006217956064947,32149504.0,0.0014662109884837,28643328.0,0.0023369762262392,57958400.0,0.0017126603722444,45223936.0,12890112.0,0.0030231619285696,19992576.0,0.0017412119498633,36868096.0,0.0027364901445511,74371072.0,0.0002814463603923,38715392.0,0.0019116390910286,29589504.0,0.0039598605127226,43667456.0,0.001428135831938,17235968.0,0.0005905775828263,23228416.0,14.0,2.2651892264278786,
1781415169,0,0.0006930870709319,112431104.0,0.001887012310252,61890560.0,0.0006217956064947,32149504.0,0.0014440879558541,28643328.0,0.0023369762262392,57958400.0,0.00129137,45223936.0,12890112.0,0.0029280478284075,19992576.0,0.0017412119498633,36868096.0,0.0026924294596282,74371072.0,0.0002814463603923,38715392.0,0.0018833615022524,29589504.0,0.0039598605127226,43667456.0,0.0017027716075985,17235968.0,0.000581075364294,23228416.0,14.0,2.2651892264278786,
1781415169,0,0.0006820037524485,112431104.0,0.0018533013104763,61890560.0,0.0006217956064947,32149504.0,0.0014205336159095,28643328.0,0.0023369762262392,57958400.0,0.00129137,45223936.0,12890112.0,,19992576.0,0.0017412119498633,36868096.0,0.0026423868131026,74371072.0,0.0002814463603923,38715392.0,0.0018501034356858,29589504.0,0.0039598605127226,43667456.0,0.0017027716075985,17235968.0,0.0005705440728686,23228416.0,14.0,2.2651892264278786,
1781415170,0,0.0006709788440757,112431104.0,0.0018198075207507,61890560.0,0.0008277652438107,32149504.0,0.0013961702761783,28643328.0,0.0023369762262392,57958400.0,0.00129137,45223936.0,12890112.0,,19992576.0,0.0017412119498633,36868096.0,0.0025798656660295,74371072.0,0.0002814463603923,38715392.0,0.0018069667354856,29589504.0,0.0039598605127226,43667456.0,0.0017027716075985,17235968.0,0.0005309529497579,23228416.0,14.0,2.2651892264278786,
1781415171,0,0.0006557046001579,112431104.0,0.0017759310906303,61890560.0,0.0008277652438107,32149504.0,0.0013659883610578,28643328.0,0.0023369762262392,57958400.0,0.0015493222500093,45223936.0,12890112.0,,19992576.0,0.0014753288851191,36868096.0,0.0025215897820293,74371072.0,0.0002814463603923,38715392.0,0.0017727619665291,29589504.0,0.0014889866666663,43667456.0,0.0017027716075985,17235968.0,0.000520594878528,23228416.0,14.0,2.717898573269224,
1781415172,0,0.000643774335071,112431104.0,0.0017395266862334,61890560.0,0.0008277652438107,32149504.0,0.0013391357912134,28643328.0,0.0023369762262392,57958400.0,0.0015232621015086,45223936.0,12890112.0,,19992576.0,0.0014546955235133,36868096.0,0.0024761140094154,74371072.0,0.0002814463603923,38715392.0,0.0017452252752754,29589504.0,0.0014889866666663,43667456.0,0.0014446527165317,17235968.0,0.0005122091672989,23228416.0,14.0,2.717898573269224,
1781415173,0,0.0006343557047392,112431104.0,0.0017120278938906,61890560.0,0.0008277652438107,32149504.0,0.0013206221422478,28643328.0,0.0023369762262392,57958400.0,0.0015042452363864,45223936.0,12890112.0,,19992576.0,0.0014391406967612,36868096.0,0.002441444360987,74371072.0,0.0002814463603923,38715392.0,0.0017226690618119,29589504.0,0.0014889866666663,43667456.0,0.0014285047657863,17235968.0,0.0005045106008442,23228416.0,14.0,2.717898573269224,
1781415173,0,0.0006251123047392,112431104.0,0.0016842250074777,61890560.0,0.0008277652438107,32149504.0,0.0012994325709106,28643328.0,0.0023369762262392,57958400.0,0.0014815146400283,45223936.0,12890112.0,,19992576.0,0.0014670506669066,36868096.0,0.002396869098722,74371072.0,0.0002814463603923,38715392.0,0.0016937740584335,29589504.0,0.0014889866666663,43667456.0,0.0014093769647276,17235968.0,0.0004961503394216,23228416.0,14.0,2.717898573269224,
1781415174,0,0.0006159565199051,112431104.0,0.001656899983175,61890560.0,0.0008277652438107,32149504.0,0.0012798921145233,28643328.0,0.0023369762262392,57958400.0,0.0014608970286837,45223936.0,12890112.0,,19992576.0,0.0014459447888266,36868096.0,0.0023501712049205,74371072.0,0.0002814463603923,38715392.0,0.0016632326161162,29589504.0,0.0014889866666663,43667456.0,0.0013873828314628,17235968.0,0.0004862885394177,23228416.0,14.0,2.717898573269224,
1781415175,0,0.0006046249584517,112431104.0,0.0016231889833993,61890560.0,0.0008635930865891,32149504.0,0.0017937847487886,28647424.0,0.0025021356128657,58011648.0,0.0019022828137871,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0032594223982327,74424320.0,0.000331777935995,38608896.0,0.0024246930638065,29831168.0,0.0031193155446822,43663360.0,0.0013681131327701,17235968.0,0.0006767802125025,23109632.0,14.0,2.717898573269224,
1781415175,0,0.0009733108308165,112431104.0,0.0030543938322877,62029824.0,0.0008635930865891,32149504.0,0.0017937847487886,28647424.0,0.0025021356128657,58011648.0,0.0019022828137871,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0032594223982327,74424320.0,0.000331777935995,38608896.0,0.0023965873446096,29831168.0,0.0031669389852129,43663360.0,0.0013510854166942,17235968.0,0.0006767802125025,23109632.0,14.0,2.717898573269224,
1781415176,0,0.0009733108308165,112431104.0,0.0030543938322877,62029824.0,0.0008635930865891,32149504.0,0.0015441796009946,28647424.0,0.0025021356128657,58011648.0,0.0019022828137871,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0032594223982327,74424320.0,0.000331777935995,38608896.0,0.0023679185726074,29831168.0,0.0032142454644091,43663360.0,0.0013337171462966,17235968.0,0.0006767802125025,23109632.0,14.0,2.717898573269224,
1781415177,0,0.0008990555919681,112431104.0,0.0030543938322877,62029824.0,0.0008635930865891,32149504.0,0.0015248067257077,28647424.0,0.0025021356128657,58011648.0,0.0019022828137871,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0032594223982327,74424320.0,0.000331777935995,38608896.0,0.0023339477200221,29831168.0,0.0032714569853129,43663360.0,0.0013135960618002,17235968.0,0.0006767802125025,23109632.0,14.0,2.717898573269224,
1781415177,0,0.0008990555919681,112431104.0,0.0030543938322877,62029824.0,0.0008635930865891,32149504.0,0.0015024442091728,28647424.0,0.0025021356128657,58011648.0,0.0019022828137871,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0032594223982327,74424320.0,0.000331777935995,38608896.0,0.0023026513682619,29831168.0,0.0033240725668644,43663360.0,0.0012942412245272,17235968.0,0.0006767802125025,23109632.0,14.0,2.717898573269224,
1781415178,0,0.0008990555919681,112431104.0,0.0030543938322877,62029824.0,0.0008635930865891,32149504.0,0.0014824136128114,28647424.0,0.0025021356128657,58011648.0,0.0016453953721419,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0032594223982327,74424320.0,0.000331777935995,38608896.0,0.0022713550165018,29831168.0,0.0027738474999999,43663360.0,0.0012762486045402,17235968.0,0.0006767802125025,23109632.0,14.0,2.717898573269224,
1781415179,0,0.0008990555919681,112431104.0,0.0030543938322877,62029824.0,0.0008635930865891,32149504.0,0.0014653427612854,28647424.0,0.0025021356128657,58011648.0,0.0016264042487176,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0032594223982327,74424320.0,0.000331777935995,38608896.0,0.0022435777447746,29831168.0,0.0027738474999999,43663360.0,0.0012580573278657,17235968.0,0.0006767802125025,23109632.0,14.0,2.717898573269224,
1781415179,0,0.0008990555919681,112431104.0,0.0029432101431391,62029824.0,0.0008635930865891,32149504.0,0.0014465379178356,28647424.0,0.0025021356128657,58011648.0,0.0016064619838864,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0032594223982327,74424320.0,0.000298152978991,38608896.0,0.0022142989989,29831168.0,0.0027738474999999,43663360.0,0.0012415688227988,17235968.0,0.0006767802125025,23109632.0,14.0,2.717898573269224,
1781415180,0,0.0008990555919681,112431104.0,0.0029432101431391,62029824.0,0.0008635930865891,32149504.0,0.0014267763891864,28647424.0,0.0025021356128657,58011648.0,0.0015849978928041,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0032594223982327,74424320.0,0.000298152978991,38608896.0,0.0021798120145766,29831168.0,0.0027738474999999,43663360.0,0.0012207098706057,17235968.0,0.0006767802125025,23109632.0,14.0,2.717898573269224,
1781415181,0,0.0008990555919681,112431104.0,0.0029432101431391,62029824.0,0.0008635930865891,32149504.0,0.0014071344461872,28647424.0,0.0025021356128657,58011648.0,0.0015651507421136,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0026365331970037,74424320.0,0.000298152978991,38608896.0,0.0021507678740375,29831168.0,0.0027738474999999,43663360.0,0.0012022915577168,17235968.0,0.0005573764435942,23109632.0,14.0,2.717898573269224,
1781415181,0,0.0008990555919681,112431104.0,0.0029432101431391,62029824.0,0.0008635930865891,32149504.0,0.0013875223996004,28647424.0,0.0025021356128657,58011648.0,0.001544732906579,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0025907383123086,74424320.0,0.000298152978991,38608896.0,0.0014684049999999,29831168.0,0.0027738474999999,43663360.0,0.001177147296978,17235968.0,0.0005474164948002,23109632.0,14.0,2.717898573269224,
1781415182,0,0.0008990555919681,112431104.0,0.0024467886989963,62029824.0,0.0008635930865891,32149504.0,0.0014458569516849,28647424.0,0.0025021356128657,58011648.0,0.0015149621805432,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0025533636021422,74424320.0,0.000298152978991,38608896.0,0.0017375691697575,29831168.0,0.0027738474999999,43663360.0,0.0011589843998302,17235968.0,0.000540208785537,23109632.0,14.0,2.717898573269224,
1781415183,0,0.0008990555919681,112431104.0,0.0024162774205124,62029824.0,0.0008635930865891,32149504.0,0.0014265420838246,28647424.0,0.0025021356128657,58011648.0,0.0014950833251391,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0020541334032343,74424320.0,0.000298152978991,38608896.0,0.0017128628984571,29831168.0,0.0027738474999999,43663360.0,0.0011417012680131,17235968.0,0.0005328769999016,23109632.0,14.0,2.717898573269224,
1781415183,0,0.0008990555919681,112431104.0,0.0023853737140095,62029824.0,0.0008635930865891,32149504.0,0.0014060891877433,28647424.0,0.0025021356128657,58011648.0,0.0014752678791622,45223936.0,12890112.0,,19992576.0,0.0017097393233499,36868096.0,0.0020285193306377,74424320.0,0.000298152978991,38608896.0,0.0016886302298016,29831168.0,0.0027738474999999,43663360.0,0.001123311334651,17235968.0,0.000525804646681,23109632.0,14.0,2.717898573269224,
1781415184,0,0.0008990555919681,112431104.0,0.0023545681145113,62029824.0,0.0006210071033939,32149504.0,0.0013859207987173,28647424.0,0.0025021356128657,58011648.0,0.0014533916268036,45223936.0,12890112.0,,19992576.0,0.0009791275000001,36868096.0,0.0019957262273134,74424320.0,0.000298152978991,38608896.0,0.0016589905976186,29831168.0,0.0027738474999999,43663360.0,0.0011015442376006,17235968.0,0.0005171756989715,23109632.0,14.0,2.717898573269224,
1781415185,0,0.0008990555919681,112431104.0,0.0023147366705741,62029824.0,0.0006210071033939,32149504.0,0.0013606312826972,28647424.0,0.0025021356128657,58011648.0,0.0014296130916313,45223936.0,12890112.0,,19992576.0,0.0009791275000001,36868096.0,0.0019611162088048,74424320.0,0.000298152978991,38608896.0,0.0016288773627909,29831168.0,0.0027738474999999,43663360.0,0.0010798622791305,17235968.0,0.0005085693106026,23109632.0,14.0,2.717898573269224,
1781415186,0,0.0007458040741872,112431104.0,0.0022650945261599,62029824.0,0.0006210071033939,32149504.0,0.001327691688081,28647424.0,0.0025021356128657,58011648.0,0.001396545075385,45223936.0,12890112.0,,19992576.0,0.0009791275000001,36868096.0,0.0019151615491463,74424320.0,0.000298152978991,38608896.0,0.0015881870022307,29831168.0,0.0027738474999999,43663360.0,0.0010266433213975,17235968.0,0.0004975377931388,23109632.0,14.0,2.717898573269224,
1781415186,0,0.0007355548404388,112431104.0,0.0022326211075805,62029824.0,0.0006210071033939,32149504.0,0.0013079974774804,28647424.0,0.0025021356128657,58011648.0,0.0008994024999999,45223936.0,12890112.0,,19992576.0,0.0009791275000001,36868096.0,0.0018910541867024,74424320.0,0.000298152978991,38608896.0,0.0015662039461376,29831168.0,0.0027738474999999,43663360.0,0.0010109007966738,17235968.0,0.0004910068640881,23109632.0,14.0,3.2359771545394693,
1781415187,0,0.0007265642845191,112431104.0,0.0022023060431062,62029824.0,0.0006210071033939,32149504.0,0.0012875761932942,28647424.0,0.0020561924932627,58011648.0,0.0008994024999999,45223936.0,12890112.0,,19992576.0,0.0009791275000001,36868096.0,0.0018583053983826,74424320.0,0.000298152978991,38608896.0,0.0015383797907595,29831168.0,0.0027738474999999,43663360.0,0.0009921454784254,17235968.0,0.0004238563233287,23109632.0,14.0,3.2359771545394693,
1781415188,0,0.0007162551137312,112431104.0,0.0021685572334649,62029824.0,0.0005214570771902,32149504.0,0.001264720793191,28647424.0,0.0020261251636481,58011648.0,0.0008994024999999,45223936.0,12890112.0,,19992576.0,0.0009791275000001,36868096.0,0.0018300767405209,74424320.0,0.000298152978991,38608896.0,0.0015128447148309,29831168.0,0.0027738474999999,43663360.0,0.0009744215669693,17235968.0,0.0004175284888016,23109632.0,14.0,3.2359771545394693,
1781415188,0,0.0007068599827951,112431104.0,0.0021384874365025,62029824.0,0.0005152884066299,32149504.0,0.0012474606985073,28647424.0,0.0020038144544334,58011648.0,0.0008994024999999,45223936.0,12890112.0,,19992576.0,0.0009791275000001,36868096.0,0.0018062795831085,74424320.0,0.000298152978991,38608896.0,0.0014920456653496,29831168.0,0.0027738474999999,43663360.0,0.0009593847416298,17235968.0,0.0004119607841632,23109632.0,14.0,3.2359771545394693,
1781415189,0,0.0006985137500497,112431104.0,0.0021109684216641,62029824.0,0.0005094509398579,32149504.0,0.0012297580372932,28647424.0,0.0019797522502897,58011648.0,0.0008994024999999,45223936.0,12890112.0,,19992576.0,0.0011687218798425,36868096.0,0.0017784940752918,74424320.0,0.000298152978991,38608896.0,0.0014654844503574,29831168.0,0.0032785093750088,43663360.0,0.0009419593952977,17235968.0,0.0004054453851181,23109632.0,14.0,3.2359771545394693,
1781415190,0,0.0006883843903802,112431104.0,0.0020778573075538,62029824.0,0.0005023300584057,32149504.0,0.001208072277306,28647424.0,0.0026930234001614,58040320.0,0.0015688976994105,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0003968521267339,38883328.0,0.0027869076869071,29941760.0,0.0041214054207819,43667456.0,0.0015818318935964,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0070023078822209
1781415190,0,0.0012454090000225,112324608.0,0.0028777055224666,62054400.0,0.0004867406170483,32149504.0,0.0016999493866139,28647424.0,0.0026930234001614,58040320.0,0.0015688976994105,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0003968521267339,38883328.0,0.0027869076869071,29941760.0,0.0040785404798891,43667456.0,0.0015818318935964,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0070792583239351
1781415191,0,0.0012454090000225,112324608.0,0.0028777055224666,62054400.0,0.0004867406170483,32149504.0,0.0014604029076319,28647424.0,0.0026930234001614,58040320.0,0.0015688976994105,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0003761067282183,38883328.0,0.0027869076869071,29941760.0,0.0040316769437637,43667456.0,0.0015818318935964,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0071435273328548
1781415191,0,0.0012454090000225,112324608.0,0.0028777055224666,62054400.0,0.0004867406170483,32149504.0,0.0014434600787453,28647424.0,0.0026930234001614,58040320.0,0.0015688976994105,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0003821807586979,38883328.0,0.0027869076869071,29941760.0,0.0039808148124058,43667456.0,0.0015818318935964,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.007220970257396
1781415192,0,0.0012454090000225,112324608.0,0.0032478431261982,62054400.0,0.0004867406170483,32149504.0,0.0014254406152472,28647424.0,0.0026930234001614,58040320.0,0.0015688976994105,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0003879977377308,38883328.0,0.0027869076869071,29941760.0,0.0039313921753316,43667456.0,0.0015818318935964,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0072982900612305
1781415193,0,0.0012454090000225,112324608.0,0.0032478431261982,62054400.0,0.0004867406170483,32149504.0,0.0014065145120762,28647424.0,0.0026930234001614,58040320.0,0.0015688976994105,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0003941860132978,38883328.0,0.0027869076869071,29941760.0,0.0038794904092132,43667456.0,0.0015818318935964,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0073838589524167
1781415193,0,0.0012454090000225,112324608.0,0.0032478431261982,62054400.0,0.0004867406170483,32149504.0,0.0013879000662928,28647424.0,0.0029587261504331,58040320.0,0.0015688976994105,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0003999934719068,38883328.0,0.0027869076869071,29941760.0,0.00383214704166,43667456.0,0.0015818318935964,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0073872424045658
1781415194,0,0.001563473093871,112324608.0,0.0032478431261982,62054400.0,0.0004867406170483,32149504.0,0.0011837747904546,28647424.0,0.0030002805007395,58040320.0,0.0013655336931736,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.000406876738422,38883328.0,0.0023678728919499,29941760.0,0.0037743273545974,43667456.0,0.0015818318935964,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0073872424045658
1781415195,0,0.001563473093871,112324608.0,0.0032478431261982,62054400.0,0.0004867406170483,32149504.0,0.0011695508470745,28647424.0,0.0030348151116276,58040320.0,0.001351152130929,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0004124557068563,38883328.0,0.0023396786758507,29941760.0,0.0037236251670488,43667456.0,0.0015818318935964,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0073872424045658
1781415195,0,0.001311701809988,112324608.0,0.0032478431261982,62054400.0,0.0004867406170483,32149504.0,0.0011509049523844,28647424.0,0.0030825744101697,58040320.0,0.0013314101682114,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0004191961670123,38883328.0,0.0028776617773062,29941760.0,0.00366724497427,43667456.0,0.0012921787009802,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0073872424045658
1781415196,0,0.0012942951428762,112324608.0,0.0032478431261982,62054400.0,0.0004867406170483,32149504.0,0.001134420900557,28647424.0,0.0031255076378618,58040320.0,0.0013134201412582,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0004260032701359,38883328.0,0.0028386196347736,29941760.0,0.0036119843881563,43667456.0,0.0012745940030964,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0073872424045658
1781415197,0,0.0012760546234477,112324608.0,0.0032478431261982,62054400.0,0.0004867406170483,32149504.0,0.0011177403175602,28647424.0,0.0031666232544545,58040320.0,0.0012945410722753,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0004335720071755,38883328.0,0.0027908950717368,29941760.0,0.003546327454438,43667456.0,0.0012520001708829,17235968.0,0.0005851868016759,23109632.0,14.0,3.2359771545394693,0.0073872424045658
1781415198,0,0.0012529933953131,112324608.0,0.0032478431261982,62054400.0,0.0004867406170483,32149504.0,0.0010952620650683,28647424.0,0.00266982,58040320.0,0.0012722365766486,45355008.0,13848576.0,,19992576.0,0.0014763520731375,36868096.0,0.0025003221969941,74432512.0,0.0004405885596261,38883328.0,0.0027505879407864,29941760.0,0.0034893874583267,43667456.0,0.001233202735214,17235968.0,0.0004784877415036,23109632.0,14.0,3.2359771545394693,0.0073872424045658
