window,timestamp_sec,avg_latency_ms,median_latency_ms,max_latency_ms,min_latency_ms,p90_latency_ms,p99_latency_ms,throughput_req_per_sec,avg_connect_ms,avg_bytes,avg_sent_bytes,avg_threads,all_threads,error_rate,label,phase
1,193.8277003573144,139.0928961748634,105.0,1166,5,292.99999999999994,706.2399999999993,54.9,0.030965391621129327,11167.72131147541,268.4790528233151,27.081967213114755,27.081967213114755,0.0,1,anomaly
2,203.74177199009225,852.9703703703703,534.0,3815,12,2697.2000000000003,3630.439999999999,40.5,0.06666666666666667,11188.634567901234,269.62716049382715,44.88148148148148,44.88148148148148,0.0,1,anomaly
3,213.13462293041016,276.68957345971563,222.0,1538,6,460.70000000000005,1145.8499999999997,84.4,0.0,11224.221563981042,273.7760663507109,50.0,50.0,0.0,1,anomaly
4,223.5531891496978,237.02247191011236,196.0,1050,6,475.20000000000005,833.1000000000001,89.0,0.0,11242.78202247191,271.7,50.0,50.0,0.0,1,anomaly
5,233.54163232590065,257.8656036446469,222.0,822,7,469.60000000000014,742.3800000000001,87.8,0.0,11185.824601366743,275.4487471526196,50.0,50.0,0.0,1,anomaly
6,243.52349744103532,228.17704918032786,214.0,710,6,389.6,609.58,91.5,0.03169398907103825,11175.685245901639,273.327868852459,50.0,50.0,0.0,1,anomaly
7,253.38094327668506,258.78645235361654,256.0,751,6,423.0,631.8999999999999,87.1,0.024110218140068886,11287.499425947188,271.4052812858783,50.0,50.0,0.0,1,anomaly
8,263.54375392397674,249.23549488054607,216.0,846,5,494.2000000000003,730.8800000000001,87.9,0.030716723549488054,11153.285551763367,276.22411831626846,50.0,50.0,0.0,1,anomaly
9,273.71471228208975,248.55733944954127,219.0,741,6,456.69999999999993,627.0,87.2,0.0011467889908256881,11184.311926605504,272.73853211009174,50.0,50.0,0.0,1,anomaly
10,283.32519142592304,209.23223753976671,197.0,816,6,357.80000000000007,549.9000000000002,94.3,0.0,11273.296924708378,272.66171792152704,50.0,50.0,0.0,1,anomaly
11,292.9543519585296,296.05602923264314,240.0,1543,7,517.0,1279.1999999999998,82.1,0.0,11213.203410475031,275.93422655298417,50.0,50.0,0.0,1,anomaly
12,304.19896487742517,487.42857142857144,272.0,3172,5,1133.0000000000005,2625.4600000000055,67.9,0.05154639175257732,11180.278350515464,273.1840942562592,50.0,50.0,0.0,1,anomaly
13,313.4355606174303,219.17192600652885,212.0,634,7,374.4000000000001,564.419999999998,91.9,0.026115342763873776,11236.736670293798,272.2905331882481,50.0,50.0,0.0,1,anomaly
14,323.2202556633076,313.9323493234932,270.0,1149,6,595.8000000000001,1011.88,81.3,0.05043050430504305,11147.40713407134,273.67650676506764,50.0,50.0,0.0,1,anomaly
15,333.529451624699,190.37513171759747,181.0,697,6,320.0,484.55999999999995,94.9,0.002107481559536354,11258.855637513172,273.8472075869336,50.0,50.0,0.0,1,anomaly
16,343.25809868905594,343.5106649937265,319.0,1034,13,582.5999999999999,838.04,79.7,0.0,11222.993726474278,273.05018820577163,50.0,50.0,0.0,1,anomaly
17,353.3668524531686,268.316985645933,225.0,1308,6,464.0,941.2499999999994,83.6,0.0,11218.934210526315,273.98444976076553,50.0,50.0,0.0,1,anomaly
18,363.37833341745517,222.8129812981298,205.0,776,5,406.0,561.92,90.9,0.0352035203520352,11160.577557755776,273.006600660066,50.0,50.0,0.0,1,anomaly
19,373.44816477820694,180.95297805642633,178.0,520,5,301.4,413.43999999999994,95.7,0.02089864158829676,11257.752351097179,273.8004179728318,50.0,50.0,0.0,1,anomaly
20,383.3822574858218,200.75210084033614,187.0,760,5,355.0,534.47,95.2,0.026260504201680673,11214.64600840336,273.41806722689074,50.0,50.0,0.0,1,anomaly
21,393.3602174678553,234.95060373216245,201.0,1022,5,419.0,895.7999999999995,91.1,0.0021953896816684962,11250.958287596048,272.9440175631174,50.0,50.0,0.0,1,anomaly
22,403.46888356519173,337.21260815822,227.0,1807,5,730.2000000000003,1689.6,80.9,0.0,11183.834363411619,275.18665018541407,50.0,50.0,0.0,1,anomaly
23,414.10175725208194,419.36310395314786,327.0,2056,6,750.2000000000006,1740.139999999999,68.3,0.0,11224.18008784773,273.2693997071742,50.0,50.0,0.0,1,anomaly
24,423.42452138236973,206.76648648648649,195.0,622,5,352.6,548.76,92.5,0.024864864864864864,11150.614054054055,273.80432432432434,50.0,50.0,0.0,1,anomaly
25,433.46155631414194,223.20479302832243,184.0,1223,4,413.60000000000014,912.5400000000016,91.8,0.02178649237472767,11221.445533769063,274.2875816993464,50.0,50.0,0.0,1,anomaly
26,443.57390503857357,178.41935483870967,153.0,963,4,300.0,818.3999999999999,96.1,0.01664932362122789,11263.516129032258,272.78043704474504,50.0,50.0,0.0,1,anomaly
27,453.3224658035817,207.53163265306122,185.5,924,5,367.20000000000005,706.7200000000012,98.0,0.00816326530612245,11225.367346938776,272.78469387755104,50.0,50.0,0.0,1,anomaly
28,463.6764821599028,232.841449603624,210.0,1032,5,406.4000000000002,840.1599999999994,88.3,0.0,11151.106455266137,273.23782559456396,50.0,50.0,0.0,1,anomaly
29,473.28813586793393,186.87901498929335,160.0,1064,4,320.70000000000005,776.3699999999995,93.4,0.0,11229.946466809422,274.55888650963595,47.86509635974304,47.864025695931474,0.0,1,anomaly
