window,timestamp_sec,avg_latency_ms,median_latency_ms,max_latency_ms,min_latency_ms,p90_latency_ms,p99_latency_ms,throughput_req_per_sec,avg_connect_ms,avg_bytes,avg_sent_bytes,avg_threads,all_threads,error_rate,label,phase
0,1.5261999368667603,34.1,15.5,184,11,44.49999999999994,170.05,3.3333333333333335,2.3,10821.6,231.6,1.5,1.5,0.0,0,normal
1,4.4464998960495,20.5,17.5,56,7,35.400000000000006,52.76999999999998,6.666666666666667,0.05,11544.45,257.15,3.2,3.2,0.0,0,normal
2,7.683657777936835,21.710526315789473,15.0,116,6,37.30000000000009,111.19000000000003,12.666666666666666,0.02631578947368421,11183.473684210527,278.44736842105266,4.7105263157894735,4.7105263157894735,0.0,0,normal
3,10.59215373870654,51.282051282051285,19.0,401,6,116.2,385.0399999999999,13.0,0.0,10942.589743589744,271.2307692307692,5.0,5.0,0.0,0,normal
4,13.505260804425115,31.608695652173914,15.0,270,6,90.5,202.9499999999996,15.333333333333334,0.0,11460.04347826087,264.6521739130435,5.0,5.0,0.0,0,normal
5,16.426724904775618,21.475,13.0,270,5,23.80000000000001,191.21999999999989,13.333333333333334,0.0,11068.925,280.25,5.0,5.0,0.0,0,normal
6,19.549470508799832,33.88235294117647,16.0,268,6,84.99999999999997,215.20000000000027,11.333333333333334,0.0,11031.382352941177,276.52941176470586,5.0,5.0,0.0,0,normal
7,22.531952290307906,14.0,12.5,33,6,20.0,28.899999999999963,14.0,0.0,11685.690476190477,264.92857142857144,5.0,5.0,0.0,0,normal
8,25.54428562436785,42.8,15.0,233,5,154.40000000000003,222.7999999999999,11.666666666666666,0.0,10913.257142857143,283.54285714285714,5.0,5.0,0.0,0,normal
9,28.375999898445315,19.21951219512195,12.0,246,5,18.0,166.4000000000003,13.666666666666666,0.0,11060.073170731708,273.0,5.0,5.0,0.0,0,normal
10,31.57352932060466,42.38235294117647,14.5,277,5,94.7,247.30000000000015,11.333333333333334,0.0,11536.588235294117,268.20588235294116,5.0,5.0,0.0,0,normal
11,34.5885404509467,40.270270270270274,14.0,238,5,169.19999999999993,237.64,12.333333333333334,0.0,11083.054054054053,279.13513513513516,5.0,5.0,0.0,0,normal
12,37.46419988359724,14.142857142857142,13.0,36,6,20.6,31.579999999999956,11.666666666666666,0.0,11109.971428571429,281.8857142857143,5.0,5.0,0.0,0,normal
13,40.42214278380076,18.19047619047619,13.5,58,5,45.599999999999966,57.17999999999999,14.0,0.0,11212.142857142857,273.57142857142856,5.0,5.0,0.0,0,normal
14,43.33882918008944,59.1219512195122,14.0,550,5,75.0,545.2,13.666666666666666,0.0,10931.487804878048,266.2439024390244,5.0,5.0,0.0,0,normal
15,46.370526251040005,45.86842105263158,14.0,253,6,135.8,247.45000000000005,12.666666666666666,0.0,11773.026315789473,266.7894736842105,5.0,5.0,0.0,0,normal
16,49.516783694963195,26.81081081081081,13.0,205,5,36.79999999999999,188.44000000000003,12.333333333333334,0.0,10917.135135135135,289.1621621621622,5.0,5.0,0.0,0,normal
17,52.28415376100785,15.871794871794872,14.0,37,6,28.60000000000001,35.85999999999999,13.0,0.0,11274.692307692309,260.2307692307692,5.0,5.0,0.0,0,normal
18,55.60394728183746,18.18421052631579,11.0,108,5,30.300000000000004,98.38000000000007,12.666666666666666,0.0,11287.447368421053,267.5263157894737,5.0,5.0,0.0,0,normal
19,58.462261830057415,64.47619047619048,16.0,342,5,215.2,327.64999999999986,14.0,0.0,11020.952380952382,282.92857142857144,5.0,5.0,0.0,0,normal
20,61.4984705027412,29.029411764705884,15.0,128,6,81.7,123.05000000000003,11.333333333333334,0.17647058823529413,11429.382352941177,276.7647058823529,5.0,5.0,0.0,0,normal
21,64.4144090088931,15.5,12.0,78,6,25.400000000000006,61.66000000000001,14.666666666666666,0.045454545454545456,11104.25,275.4318181818182,5.0,5.0,0.0,0,normal
22,67.52897550420063,16.195121951219512,13.0,75,5,23.0,65.00000000000003,13.666666666666666,0.024390243902439025,11312.853658536585,267.5121951219512,5.0,5.0,0.0,0,normal
23,70.57042848723275,49.82857142857143,14.0,678,5,34.00000000000001,638.5599999999996,11.666666666666666,0.0,11473.171428571428,273.1714285714286,5.0,5.0,0.0,0,normal
24,73.29286479949951,17.64864864864865,11.0,114,6,18.4,111.48,12.333333333333334,0.0,11300.72972972973,271.86486486486484,5.0,5.0,0.0,0,normal
25,76.55926461079541,31.38235294117647,12.5,278,5,34.0,266.45000000000005,11.333333333333334,0.0,11030.85294117647,272.88235294117646,5.0,5.0,0.0,0,normal
26,79.50116659535303,38.638888888888886,14.5,258,5,97.5,250.64999999999998,12.0,0.0,10840.277777777777,280.8611111111111,5.0,5.0,0.0,0,normal
27,82.29014990925789,22.025,14.0,143,6,45.50000000000001,123.88999999999997,13.333333333333334,0.0,11226.45,264.775,5.0,5.0,0.0,0,normal
28,85.43088626861572,14.681818181818182,11.0,104,5,21.400000000000006,73.04000000000002,14.666666666666666,0.0,11407.25,284.0681818181818,5.0,5.0,0.0,0,normal
29,88.5359061434865,32.40625,18.5,129,5,99.50000000000001,126.52000000000001,10.666666666666666,0.0,11164.3125,270.28125,5.0,5.0,0.0,0,normal
30,91.33882345171536,55.411764705882355,23.5,272,6,167.29999999999998,270.02,11.333333333333334,0.0,11336.970588235294,266.2647058823529,5.0,5.0,0.0,0,normal
31,94.64260964277314,13.512195121951219,12.0,49,5,18.0,44.20000000000002,13.666666666666666,0.0,11281.707317073171,275.6829268292683,5.0,5.0,0.0,0,normal
32,97.51031571312954,14.131578947368421,12.0,90,5,17.60000000000001,66.32000000000016,12.666666666666666,0.0,11252.21052631579,273.07894736842104,5.0,5.0,0.0,0,normal
33,100.6466922332079,18.94871794871795,14.0,178,5,18.80000000000001,143.41999999999976,13.0,0.0,10944.333333333334,271.2307692307692,5.0,5.0,0.0,0,normal
34,103.59744991660118,17.025,15.0,111,5,23.1,77.84999999999995,13.333333333333334,0.0,11364.15,277.9,5.0,5.0,0.0,0,normal
35,106.66267489790917,13.225,13.0,43,5,17.0,33.639999999999986,13.333333333333334,0.0,10934.725,270.225,5.0,5.0,0.0,0,normal
36,109.21134277752468,14.542857142857143,14.0,38,5,21.000000000000007,33.91999999999996,11.666666666666666,0.0,11143.657142857142,272.3142857142857,5.0,5.0,0.0,0,normal
37,112.23760860380919,14.543478260869565,12.0,125,5,18.0,80.44999999999972,15.333333333333334,0.0,11231.173913043478,272.2391304347826,5.0,5.0,0.0,0,normal
38,115.41264575223128,13.041666666666666,11.0,53,5,16.0,49.71000000000001,16.0,0.0,11434.958333333334,272.3541666666667,5.0,5.0,0.0,0,normal
39,118.12142847265515,61.357142857142854,13.0,384,5,221.30000000000004,370.77000000000004,9.333333333333334,0.0,10840.642857142857,281.60714285714283,4.464285714285714,4.464285714285714,0.0,0,normal
0,121.12142847265515,222.95967741935485,180.0,967,6,427.80000000000007,918.06,82.66666666666667,0.6209677419354839,11020.536290322581,227.9798387096774,54.75,54.75,0.0,1,anomaly
1,123.65450722211153,820.6524822695036,781.0,2321,5,1350.6000000000001,2220.23,94.0,0.12411347517730496,10554.567375886525,256.71985815602835,97.36879432624113,97.36879432624113,0.0,1,anomaly
2,126.87987096922004,524.785536159601,522.0,1360,7,855.0,1297.0,133.66666666666666,0.0,11976.83042394015,271.19451371571074,100.0,100.0,0.0,1,anomaly
3,129.99115627171093,509.2651933701657,519.5,1068,9,791.2000000000003,979.78,120.66666666666667,0.0,10655.24861878453,271.292817679558,100.0,100.0,0.0,1,anomaly
4,132.89152585049925,557.3350253807107,534.0,1404,71,883.3999999999999,1191.7299999999998,131.33333333333334,0.0,11382.76649746193,278.5279187817259,100.0,100.0,0.0,1,anomaly
5,135.98777681557192,503.0569105691057,478.0,1097,15,839.2,1034.1999999999998,123.0,0.0,11176.268292682927,271.15176151761517,100.0,100.0,0.0,1,anomaly
6,138.93364691034486,516.1642512077294,493.5,1676,4,823.8999999999999,1531.4200000000003,138.0,0.0,11396.314009661835,275.78743961352654,100.0,100.0,0.0,1,anomaly
7,142.02045255338618,699.4701986754967,650.0,1699,20,1200.7,1645.9,100.66666666666667,0.0,10700.218543046358,281.5496688741722,100.0,100.0,0.0,1,anomaly
8,144.80014259690836,799.0641025641025,880.0,1550,8,1238.9,1434.8999999999999,104.0,0.0,11541.830128205129,262.23397435897436,100.0,100.0,0.0,1,anomaly
9,147.90118298685033,733.4469453376206,666.0,1829,61,1282.0,1734.6999999999994,103.66666666666667,0.0,11292.980707395498,275.4147909967846,100.0,100.0,0.0,1,anomaly
10,150.98036023254417,701.1903114186852,704.0,1339,110,1136.0,1248.2800000000002,96.33333333333333,0.0,10629.0276816609,276.9930795847751,100.0,100.0,0.0,1,anomaly
11,153.84742243624783,526.1826697892271,480.0,1355,109,904.0,1205.0200000000002,142.33333333333334,0.0,11480.524590163934,274.76814988290397,100.0,100.0,0.0,1,anomaly
12,156.86535676012988,431.49388753056235,422.0,839,16,680.2,813.0,136.33333333333334,0.0,11240.212713936431,273.0440097799511,100.0,100.0,0.0,1,anomaly
13,159.58941842498865,881.8503401360545,779.5,2414,7,1657.6999999999998,2232.0499999999997,98.0,0.0,10999.969387755102,275.9353741496599,100.0,100.0,0.0,1,anomaly
14,162.9460915444262,528.3014084507042,548.0,1104,6,875.0000000000002,1026.5199999999998,118.33333333333333,0.0,11465.298591549295,267.1605633802817,100.0,100.0,0.0,1,anomaly
15,165.8625841088041,435.03864734299515,413.0,1111,25,731.5,965.44,138.0,0.0,11115.30917874396,274.9927536231884,100.0,100.0,0.0,1,anomaly
16,168.85318038885364,331.9652928416486,336.0,869,7,520.0,706.1999999999991,153.66666666666666,0.0,11302.462039045553,276.62472885032537,100.0,100.0,0.0,1,anomaly
17,171.63793297180987,878.1926345609065,595.0,2910,50,2008.8,2616.960000000001,117.66666666666667,0.0,11022.71671388102,271.5240793201133,100.0,100.0,0.0,1,anomaly
18,175.27967603050536,1523.4641509433961,675.0,4749,5,4164.6,4585.240000000001,88.33333333333333,0.0,11357.184905660377,276.1358490566038,100.0,100.0,0.0,1,anomaly
19,176.72207422526716,3467.5522388059703,4030.0,4310,13,4203.6,4267.1,22.333333333333332,0.0,11013.462686567163,275.6865671641791,100.0,100.0,0.0,1,anomaly
20,181.30261098118234,563.836820083682,603.0,1258,13,917.6,1091.5000000000005,79.66666666666667,0.34309623430962344,11424.393305439331,263.98744769874475,100.0,100.0,0.0,1,anomaly
21,183.8621186466564,497.12068965517244,447.0,1162,42,863.5,1078.8,135.33333333333334,0.1477832512315271,10777.06157635468,277.0960591133005,100.0,100.0,0.0,1,anomaly
22,186.80244312850343,408.73441108545035,368.0,978,12,681.6,880.08,144.33333333333334,0.0,11464.581986143186,277.13394919168593,100.0,100.0,0.0,1,anomaly
23,189.9379704725513,429.13390928725704,394.0,1063,20,690.8,1019.8799999999999,154.33333333333334,0.0,11332.939524838013,270.09071274298054,100.0,100.0,0.0,1,anomaly
24,192.91695909816053,538.7796143250689,525.0,1087,42,851.4000000000001,1007.9199999999998,121.0,0.0,10943.661157024793,271.2396694214876,100.0,100.0,0.0,1,anomaly
25,195.82303961153778,577.5297029702971,442.5,1968,111,1175.7,1814.7299999999998,134.66666666666666,0.0,11503.339108910892,276.5272277227723,100.0,100.0,0.0,1,anomaly
26,199.03764036820817,408.32,432.0,903,5,643.0,797.6399999999999,125.0,0.0,11003.304,269.0586666666667,100.0,100.0,0.0,1,anomaly
27,201.79632476016837,588.7581863979849,560.0,1731,7,960.8000000000001,1571.1600000000012,132.33333333333334,0.0,11240.869017632242,277.3702770780856,100.0,100.0,0.0,1,anomaly
28,204.9379760910465,389.412213740458,405.0,870,8,557.0,703.1199999999998,131.0,0.0,11340.56234096692,273.2824427480916,100.0,100.0,0.0,1,anomaly
29,207.8440073699436,385.6689189189189,346.5,978,14,665.7,837.6899999999998,148.0,0.0,10997.81081081081,273.9932432432432,100.0,100.0,0.0,1,anomaly
30,210.86172952366792,392.3086956521739,377.5,777,26,608.0,762.4599999999998,153.33333333333334,0.0,11512.08695652174,268.2173913043478,100.0,100.0,0.0,1,anomaly
31,213.91997454750222,740.8506493506494,610.0,2209,14,1423.7,1987.4500000000005,102.66666666666667,0.0,10937.24025974026,284.2435064935065,100.0,100.0,0.0,1,anomaly
32,216.90154348241362,338.343949044586,321.0,836,11,525.0,687.3000000000002,157.0,0.0,11204.866242038217,270.79193205944796,100.0,100.0,0.0,1,anomaly
33,219.83577040802163,484.19117647058823,448.5,1417,8,862.0,1119.39,136.0,0.0,11042.720588235294,271.72549019607845,100.0,100.0,0.0,1,anomaly
34,222.92232977265735,630.7994858611826,520.0,1697,30,1174.0,1557.8000000000002,129.66666666666666,0.0,11403.719794344473,281.4241645244216,100.0,100.0,0.0,1,anomaly
35,226.07551967869287,382.8708010335917,358.0,1297,15,605.2,1129.4999999999982,129.0,0.0,11221.05684754522,266.4987080103359,100.0,100.0,0.0,1,anomaly
36,228.84241232757347,471.7192575406032,437.0,2130,5,781.0,1989.4999999999986,143.66666666666666,0.0,11310.69837587007,276.30858468677496,100.0,100.0,0.0,1,anomaly
37,232.00381720795076,811.7104247104247,649.0,2138,11,1615.2,1983.379999999999,86.33333333333333,0.0,10641.915057915057,268.7799227799228,100.0,100.0,0.0,1,anomaly
38,234.86981006708973,430.09090909090907,434.0,980,54,669.0,843.0,150.33333333333334,0.0,11545.91352549889,278.9157427937916,100.0,100.0,0.0,1,anomaly
39,237.99253496536272,419.8785046728972,370.0,1328,25,714.0,1175.9500000000003,142.66666666666666,0.0,10823.864485981308,268.10046728971963,100.0,100.0,0.0,1,anomaly
40,240.8258598002245,724.3136094674556,625.0,1449,198,1227.5,1389.63,112.66666666666667,0.15680473372781065,11540.529585798817,271.10059171597635,100.0,100.0,0.0,1,anomaly
41,243.51882547772146,1747.0497512437812,1639.0,3275,316,2947.0,3238.0,67.0,0.5124378109452736,11237.02487562189,290.6318407960199,100.0,100.0,0.0,1,anomaly
42,247.15666982454775,1276.5708812260536,1211.0,3101,134,2268.0,2672.599999999997,87.0,0.10727969348659004,11266.026819923372,259.62835249042143,100.0,100.0,0.0,1,anomaly
43,250.1934044709709,1125.240506329114,1157.0,2218,9,1828.6000000000001,2099.03,52.666666666666664,0.0,11773.82911392405,267.22151898734177,100.0,100.0,0.0,1,anomaly
44,253.0364237954048,449.06052631578945,419.0,1083,13,779.5000000000001,989.0999999999998,126.66666666666667,0.0,11124.942105263159,279.2842105263158,100.0,100.0,0.0,1,anomaly
45,255.9488845159969,571.1361502347418,478.0,1744,8,1063.5,1413.5,142.0,0.0,11033.05633802817,274.61971830985914,100.0,100.0,0.0,1,anomaly
46,259.0791082817563,386.5398936170213,390.0,1600,6,575.5,794.5,125.33333333333333,0.0,11248.005319148937,274.45478723404256,100.0,100.0,0.0,1,anomaly
47,261.8983764257898,691.2756598240469,550.0,2074,6,1370.0,1893.0000000000036,113.66666666666667,0.0,11180.322580645161,269.72140762463346,100.0,100.0,0.0,1,anomaly
48,264.85122891315973,789.2666666666667,622.5,2416,7,1750.4,2080.3800000000006,120.0,0.0,11247.083333333334,276.35277777777776,100.0,100.0,0.0,1,anomaly
49,268.1162148809758,764.1572052401747,732.0,2158,82,1414.2000000000003,1945.5199999999998,76.33333333333333,0.0,10877.755458515283,270.9301310043668,100.0,100.0,0.0,1,anomaly
50,270.8268178304451,480.4674698795181,483.0,1053,7,796.6000000000001,1018.8800000000001,138.33333333333334,0.0,11458.269879518073,280.80963855421686,100.0,100.0,0.0,1,anomaly
51,273.89482608060194,347.8340807174888,336.0,759,11,530.5,726.55,148.66666666666666,0.0,11088.961883408072,266.3542600896861,100.0,100.0,0.0,1,anomaly
52,276.8258291783367,326.69818913480884,327.0,814,6,501.0,650.3600000000001,165.66666666666666,0.0,11252.79879275654,277.72233400402416,100.0,100.0,0.0,1,anomaly
53,279.88631228727314,423.0091324200913,408.5,967,7,663.9000000000001,921.0,146.0,0.0,11312.650684931506,267.8493150684931,100.0,100.0,0.0,1,anomaly
54,282.8805095998462,440.52558139534887,418.0,1182,24,698.0,1070.71,143.33333333333334,0.0,11010.206976744186,277.293023255814,100.0,100.0,0.0,1,anomaly
55,285.78959306280484,680.8068181818181,634.5,1716,142,1111.9,1482.7200000000012,117.33333333333333,0.0,11142.698863636364,274.5681818181818,100.0,100.0,0.0,1,anomaly
56,288.93187415548687,685.8805031446541,613.5,1530,126,1103.3,1381.4299999999996,106.0,0.0,11439.518867924528,268.8050314465409,100.0,100.0,0.0,1,anomaly
57,291.8771427264012,540.7064935064935,499.0,1216,116,868.2,1063.7199999999987,128.33333333333334,0.0,11018.34025974026,278.76363636363635,100.0,100.0,0.0,1,anomaly
58,294.85815432193033,631.3491620111732,435.0,1483,125,1159.3,1390.8600000000001,119.33333333333333,0.0,11076.988826815643,269.4553072625698,100.0,100.0,0.0,1,anomaly
59,297.5771296390281,682.3972602739726,520.0,1652,95,1274.7,1617.4299999999994,97.33333333333333,0.0,11536.085616438357,277.777397260274,69.77054794520548,69.76712328767124,0.0,1,anomaly
60,299.4585817712792,73.2,101.0,118,14,116.8,117.88,1.6666666666666667,0.0,17432.2,173.0,4.2,4.2,0.0,1,anomaly
