window,timestamp_sec,avg_latency_ms,median_latency_ms,max_latency_ms,min_latency_ms,p90_latency_ms,p99_latency_ms,throughput_req_per_sec,avg_connect_ms,avg_bytes,avg_sent_bytes,avg_threads,all_threads,error_rate,label,phase
31,157.4464217507321,70.52173913043478,38.0,380,5,179.1,326.13,46.0,0.0,11073.230434782608,271.6565217391304,20.0,20.0,0.0,0,normal
32,162.55814131187356,204.53804347826087,32.5,1187,5,752.3000000000002,1082.9499999999996,36.8,0.0,11392.869565217392,272.5652173913044,20.0,20.0,0.0,0,normal
33,167.46475758284203,75.22510822510823,58.0,293,5,166.0,252.9999999999999,46.2,0.0,11076.21645021645,275.54978354978357,20.0,20.0,0.0,0,normal
34,172.460589752238,63.14529914529915,25.5,407,4,193.40000000000003,315.04999999999984,46.8,0.0,11300.324786324787,273.37179487179486,20.0,20.0,0.0,0,normal
35,177.41536865193964,62.79661016949152,42.0,311,5,157.0,267.6,47.2,0.0,11237.762711864407,272.3305084745763,18.347457627118644,18.347457627118644,0.0,0,normal
0,182.41536865193964,36.63492063492063,17.0,329,5,80.00000000000004,314.12000000000006,12.6,0.5873015873015873,11164.0,247.66666666666666,6.444444444444445,6.444444444444445,0.0,1,anomaly
1,187.06160424004045,23.666666666666668,16.0,178,5,41.0,141.10000000000042,34.2,0.04093567251461988,11127.520467836257,267.15204678362574,14.146198830409357,14.146198830409357,0.0,1,anomaly
2,191.86096389657902,89.12393162393163,72.0,379,6,204.70000000000002,298.6999999999999,46.8,0.03418803418803419,11295.376068376068,267.9230769230769,22.23931623931624,22.23931623931624,0.0,1,anomaly
3,196.79134960815347,176.21269841269842,132.0,1166,5,388.6000000000005,842.3800000000011,63.0,0.02857142857142857,11072.892063492063,268.89206349206347,30.67936507936508,30.67936507936508,0.0,1,anomaly
4,201.05856032134034,1373.6100628930817,741.0,3815,12,3258.4,3698.399999999999,31.8,0.11320754716981132,11239.591194968554,265.2201257861635,40.18867924528302,40.18867924528302,0.0,1,anomaly
5,206.89547472062168,516.459349593496,425.0,1627,13,1054.0,1509.6000000000001,49.2,0.036585365853658534,11155.69918699187,272.4756097560976,47.91463414634146,47.91463414634146,0.0,1,anomaly
6,211.76273532531684,231.5615212527964,224.0,630,6,374.2000000000001,539.1200000000006,89.4,0.0,11240.581655480984,274.158836689038,50.0,50.0,0.0,1,anomaly
7,216.51222516452205,327.50125944584386,218.0,1538,6,814.2,1177.2400000000007,79.4,0.0,11205.801007556674,273.34508816120905,50.0,50.0,0.0,1,anomaly
8,221.74624194811682,263.560794044665,215.0,1050,6,516.0,871.4200000000023,80.6,0.0,11233.965260545905,270.74441687344915,50.0,50.0,0.0,1,anomaly
9,226.62410090513208,215.06160164271049,182.0,934,6,370.40000000000003,813.9399999999997,97.4,0.0,11250.078028747434,272.4907597535934,50.0,50.0,0.0,1,anomaly
10,231.77089343171798,300.0121951219512,270.5,822,10,543.3000000000003,782.4699999999995,82.0,0.0,11185.61463414634,275.83658536585364,50.0,50.0,0.0,1,anomaly
11,236.71041687459498,220.94230769230768,207.0,747,7,386.6,642.8799999999994,93.6,0.0,11186.008547008547,275.10897435897436,50.0,50.0,0.0,1,anomaly
12,241.90033007518474,223.11648351648353,212.0,675,7,375.20000000000005,573.5199999999998,91.0,0.03736263736263736,11193.171428571428,273.5362637362637,50.0,50.0,0.0,1,anomaly
13,246.84399698117818,233.18260869565216,218.0,710,6,399.0,627.1499999999995,92.0,0.02608695652173913,11158.389130434784,273.1217391304348,50.0,50.0,0.0,1,anomaly
14,251.73402022665445,253.58878504672896,246.0,751,6,417.0,637.5700000000002,85.6,0.02336448598130841,11350.745327102804,269.70093457943926,50.0,50.0,0.0,1,anomaly
15,256.6672549560772,263.8081264108352,261.0,723,8,428.0,614.7999999999998,88.6,0.024830699774266364,11226.395033860044,273.05191873589166,50.0,50.0,0.0,1,anomaly
16,261.7738446501602,264.22926829268295,247.5,747,5,507.30000000000007,693.209999999999,82.0,0.04390243902439024,11253.307317073171,274.9878048780488,50.0,50.0,0.0,1,anomaly
17,266.70689507069875,236.1279317697228,190.0,846,6,483.2,757.9599999999998,93.8,0.019189765458422176,11065.846481876333,277.3049040511727,50.0,50.0,0.0,1,anomaly
18,271.7632416647952,321.87301587301585,328.0,656,8,504.80000000000007,627.46,75.6,0.0026455026455026454,11296.78835978836,270.8015873015873,50.0,50.0,0.0,1,anomaly
19,276.729835916237,192.4574898785425,171.0,741,6,336.0,621.42,98.8,0.0,11098.246963562753,274.2206477732793,50.0,50.0,0.0,1,anomaly
20,281.8284861165923,191.02886597938144,166.0,816,6,338.4000000000002,613.9999999999992,97.0,0.0,11242.898969072165,272.9340206185567,50.0,50.0,0.0,1,anomaly
21,286.68530401652305,228.50873362445415,223.5,593,6,365.3,501.8800000000001,91.6,0.0,11305.486899563319,272.37336244541484,50.0,50.0,0.0,1,anomaly
22,291.73687470716567,236.98684210526315,213.0,745,7,409.0,685.05,91.2,0.0,11261.712719298246,273.7368421052632,50.0,50.0,0.0,1,anomaly
23,296.41466419549084,369.85205479452054,284.0,1543,7,932.2000000000003,1370.52,73.0,0.0,11152.6,278.6794520547945,50.0,50.0,0.0,1,anomaly
24,301.6806586622156,828.0235294117647,515.0,3172,5,2079.2,3019.0000000000014,51.0,0.09411764705882353,11338.450980392157,265.6235294117647,50.0,50.0,0.0,1,anomaly
25,307.0942097021217,282.58962264150944,190.0,1481,6,730.9999999999999,1157.1699999999996,84.8,0.025943396226415096,11085.150943396226,277.7311320754717,50.0,50.0,0.0,1,anomaly
26,311.87099312924727,184.2828947368421,172.0,617,7,307.0,572.3499999999999,91.2,0.021929824561403508,11160.359649122807,271.2368421052632,50.0,50.0,0.0,1,anomaly
27,316.68778546648065,253.53347732181425,250.0,634,8,409.0,537.14,92.6,0.03023758099352052,11311.958963282937,273.32829373650105,50.0,50.0,0.0,1,anomaly
28,321.6417181408,265.2471395881007,224.0,1149,6,505.40000000000003,648.5199999999998,87.4,0.029748283752860413,11080.780320366133,273.954233409611,50.0,50.0,0.0,1,anomaly
29,326.9191063287717,370.5159574468085,309.5,1077,7,739.5,1047.25,75.2,0.07446808510638298,11224.843085106382,273.35372340425533,50.0,50.0,0.0,1,anomaly
30,331.85409620115854,211.609649122807,195.5,697,6,375.0,506.69999999999993,91.2,0.0043859649122807015,11351.285087719298,272.92763157894734,50.0,50.0,0.0,1,anomaly
31,336.738710458059,170.7342799188641,163.0,506,6,290.8,405.6399999999999,98.6,0.0,11173.3630831643,274.69776876267747,50.0,50.0,0.0,1,anomaly
32,341.7296523772153,302.58072289156627,288.0,952,20,520.6,833.7600000000002,83.0,0.0,11266.86265060241,271.1927710843373,50.0,50.0,0.0,1,anomaly
33,346.7174112500827,387.9764397905759,361.5,1034,13,620.3000000000002,840.9,76.4,0.0,11175.335078534032,275.0680628272251,50.0,50.0,0.0,1,anomaly
34,351.87201866616476,244.40281030444964,237.0,580,7,415.80000000000007,523.0600000000002,85.4,0.0,11243.414519906322,274.6814988290398,50.0,50.0,0.0,1,anomaly
35,356.6897643542104,293.2836185819071,217.0,1308,6,630.2,1035.52,81.8,0.0,11193.37652811736,273.25672371638143,50.0,50.0,0.0,1,anomaly
36,361.68728979494404,234.06912442396313,235.0,526,5,389.09999999999997,508.68000000000006,86.8,0.03225806451612903,11247.751152073733,271.32488479262673,50.0,50.0,0.0,1,anomaly
37,366.57334084678337,212.5284210526316,171.0,776,8,434.6,624.8199999999999,95.0,0.037894736842105266,11080.928421052631,274.54315789473685,50.0,50.0,0.0,1,anomaly
38,371.72911036067035,179.478354978355,173.0,520,6,301.90000000000003,421.39,92.4,0.017316017316017316,11352.28354978355,271.48268398268397,50.0,50.0,0.0,1,anomaly
39,376.7194840905386,182.32929292929293,182.0,444,5,299.6,387.24,99.0,0.024242424242424242,11169.523232323232,275.96363636363634,50.0,50.0,0.0,1,anomaly
40,381.73317108954416,210.05150214592274,198.0,760,5,362.0,566.9000000000003,93.2,0.02575107296137339,11203.399141630902,273.2510729613734,50.0,50.0,0.0,1,anomaly
41,386.65234660618967,191.83539094650206,180.0,540,7,329.5,515.3999999999996,97.2,0.026748971193415638,11225.430041152264,273.5781893004115,50.0,50.0,0.0,1,anomaly
42,391.730788343192,230.89555555555555,202.0,850,6,405.0,780.6499999999999,90.0,0.0044444444444444444,11085.49111111111,275.62444444444446,50.0,50.0,0.0,1,anomaly
43,396.65454078587504,238.90889370932754,198.0,1022,5,453.0,934.1999999999998,92.2,0.0,11412.477223427331,270.3275488069414,50.0,50.0,0.0,1,anomaly
44,401.47248186565764,394.973474801061,248.0,1807,5,1034.0000000000005,1751.6800000000003,75.4,0.0,11192.090185676392,274.39787798408486,50.0,50.0,0.0,1,anomaly
45,406.82569305618244,286.80555555555554,222.5,1718,6,559.7,1574.38,86.4,0.0,11176.62962962963,275.875,50.0,50.0,0.0,1,anomaly
46,412.33249433529767,522.0924657534247,331.0,2056,13,1357.2000000000012,1929.1699999999996,58.4,0.0,11231.366438356165,268.6267123287671,50.0,50.0,0.0,1,anomaly
47,416.92909532366514,342.6445012787724,322.0,851,6,585.0,739.4000000000001,78.2,0.0,11218.813299232737,276.73657289002557,50.0,50.0,0.0,1,anomaly
48,421.7983206793514,208.71115973741794,196.0,563,5,365.0,522.0,91.4,0.01312910284463895,11206.065645514223,271.93216630196935,50.0,50.0,0.0,1,anomaly
49,426.7165814080552,204.86752136752136,192.0,622,6,325.80000000000007,561.6299999999999,93.6,0.03632478632478633,11096.465811965812,275.63247863247864,50.0,50.0,0.0,1,anomaly
50,431.7048736163764,227.953125,184.0,1223,5,441.50000000000006,846.0199999999991,89.6,0.017857142857142856,11279.386160714286,269.41294642857144,50.0,50.0,0.0,1,anomaly
51,436.82000100717164,218.67872340425532,184.0,1166,4,394.1,919.9300000000001,94.0,0.02553191489361702,11166.217021276596,278.9340425531915,50.0,50.0,0.0,1,anomaly
52,441.8507483349649,219.73555555555555,179.5,963,4,421.1,883.53,90.0,0.017777777777777778,11267.286666666667,268.49555555555554,50.0,50.0,0.0,1,anomaly
53,446.71278787384006,142.03522504892368,139.0,421,5,219.0,329.0,102.2,0.015655577299412915,11260.195694716243,276.55381604696674,50.0,50.0,0.0,1,anomaly
54,451.7948757402813,180.2674650698603,169.0,492,5,311.0,428.0,100.2,0.015968063872255488,11082.774451097805,272.01596806387226,50.0,50.0,0.0,1,anomaly
55,456.68416210423413,236.04801670146136,211.0,924,6,440.4,780.2599999999991,95.8,0.0,11374.509394572025,273.58872651356995,50.0,50.0,0.0,1,anomaly
56,461.9822919565913,261.83698296836985,227.0,1032,6,522.0,903.5999999999997,82.2,0.0,11144.715328467153,275.2992700729927,50.0,50.0,0.0,1,anomaly
57,466.76464161457216,207.59322033898306,196.5,773,5,332.0,625.0600000000003,94.4,0.0,11156.671610169491,271.44279661016947,50.0,50.0,0.0,1,anomaly
58,471.6585111722434,223.4622030237581,185.0,1064,4,400.40000000000003,856.5399999999998,92.6,0.0,11194.63282937365,274.25053995680344,50.0,50.0,0.0,1,anomaly
59,476.5997837770851,150.9171974522293,145.0,420,6,233.0,335.7000000000001,94.2,0.0,11264.660297239916,274.8619957537155,45.76645435244161,45.76433121019108,0.0,1,anomaly
