window,timestamp_sec,avg_latency_ms,median_latency_ms,max_latency_ms,min_latency_ms,p90_latency_ms,p99_latency_ms,throughput_req_per_sec,avg_connect_ms,avg_bytes,avg_sent_bytes,avg_threads,all_threads,error_rate,label,phase
0,9.642435225933493,38.3421926910299,17.0,281,5,109.0,246.0,20.066666666666666,0.10631229235880399,11141.933554817275,265.265780730897,10.514950166112957,10.514950166112957,0.0,0,normal
1,22.064882819354533,118.678125,19.0,2907,4,210.30000000000007,2541.6200000000017,42.666666666666664,0.0046875,11228.9921875,271.7796875,19.4171875,19.4171875,0.0,0,normal
2,36.84883887902447,152.86212624584718,22.0,1752,4,538.2999999999998,1570.93,40.13333333333333,0.0,11231.252491694353,274.2857142857143,20.0,20.0,0.0,0,normal
3,52.55731053913341,54.896032831737344,15.0,891,4,108.0,622.8000000000002,48.733333333333334,0.0,11199.239398084816,274.6511627906977,20.0,20.0,0.0,0,normal
4,67.64380636650498,63.88934993084371,27.0,900,4,121.0,686.3599999999983,48.2,0.02074688796680498,11214.268326417705,272.18395573997236,20.0,20.0,0.0,0,normal
5,82.33212409402333,107.3007299270073,40.0,1247,5,207.0,1187.32,45.666666666666664,0.0072992700729927005,11200.010218978103,274.0160583941606,20.0,20.0,0.0,0,normal
6,97.83957971559055,90.41304347826087,30.0,1052,5,185.20000000000005,861.3100000000003,46.0,0.0,11236.463768115942,273.55797101449275,20.0,20.0,0.0,0,normal
7,112.48226833409458,44.27524204702628,14.0,798,4,99.0,554.4199999999989,48.2,0.0,11207.026279391424,273.69432918395574,20.0,20.0,0.0,0,normal
8,127.25526316349323,61.747638326585694,20.0,1010,4,137.0,718.0,49.4,0.03643724696356275,11233.107962213226,273.85695006747636,20.0,20.0,0.0,0,normal
9,142.70726118940985,87.55555555555556,26.0,1069,4,219.80000000000007,769.1600000000001,46.2,0.010101010101010102,11184.445887445887,272.2554112554113,20.0,20.0,0.0,0,normal
10,157.15521363023635,113.13157894736842,54.0,1187,5,212.5,929.549999999999,43.06666666666667,0.0,11228.365325077399,274.297213622291,20.0,20.0,0.0,0,normal
11,172.48240229032518,67.00855920114122,43.0,407,4,170.0,292.0,46.733333333333334,0.0,11205.412268188302,273.7389443651926,19.443651925820255,19.443651925820255,0.0,0,normal
0,187.48240229032518,58.14102564102564,24.0,379,5,164.3,295.29999999999984,31.2,0.1111111111111111,11216.358974358975,264.9145299145299,17.155982905982906,17.155982905982906,0.0,1,anomaly
1,199.83250773346353,556.8888888888889,272.0,3815,5,1178.4,3535.0,48.0,0.05,11137.997222222222,269.30555555555554,38.668055555555554,38.668055555555554,0.0,1,anomaly
2,215.147801229099,272.4466720128308,221.0,1538,6,506.8000000000002,1110.1799999999994,83.13333333333334,0.0,11227.370489174018,272.7963111467522,50.0,50.0,0.0,1,anomaly
3,230.27476242306136,242.5941391941392,212.0,934,6,442.40000000000055,765.7199999999998,91.0,0.0,11208.748717948718,274.3934065934066,50.0,50.0,0.0,1,anomaly
4,245.37408563562462,236.27550260610573,220.0,751,6,400.0,617.2199999999993,89.53333333333333,0.029039463886820552,11231.475055845123,272.17200297840657,50.0,50.0,0.0,1,anomaly
5,260.4592840870523,254.11875945537065,224.0,846,5,465.8000000000002,704.79,88.13333333333334,0.028744326777609682,11177.784417549168,275.16111951588505,50.0,50.0,0.0,1,anomaly
6,275.81522449279566,227.99631540162122,197.0,816,6,428.8000000000002,627.0,90.46666666666667,0.0007369196757553427,11205.251289609432,272.80840088430364,50.0,50.0,0.0,1,anomaly
7,289.90946319050806,271.8678655199374,232.0,1543,6,434.0,1205.7800000000013,85.26666666666667,0.0,11246.249413604379,274.6591086786552,50.0,50.0,0.0,1,anomaly
8,306.4436529594185,365.63612334801763,206.0,3172,5,815.4000000000002,2450.32,75.66666666666667,0.039647577092511016,11172.275770925111,272.40176211453746,50.0,50.0,0.0,1,anomaly
9,320.045835926615,292.01645768025077,259.0,1149,6,528.0,945.0,85.06666666666666,0.04310344827586207,11207.115203761756,273.55015673981194,50.0,50.0,0.0,1,anomaly
10,335.2708089805334,224.51392961876832,207.0,952,6,399.70000000000005,698.4799999999996,90.93333333333334,0.001466275659824047,11261.291788856304,273.03958944281527,50.0,50.0,0.0,1,anomaly
11,350.5197394239332,305.8456486042693,274.0,1308,6,534.0,910.8799999999974,81.2,0.0,11205.26026272578,274.324302134647,50.0,50.0,0.0,1,anomaly
12,365.4105917288829,208.21006564551422,191.0,776,5,379.0,548.3,91.4,0.029175784099197667,11225.178701677607,272.49307075127643,50.0,50.0,0.0,1,anomaly
13,380.31681682968906,194.44989633724947,185.0,760,5,320.0,513.0,96.46666666666667,0.025570145127850726,11199.21008984105,274.2888735314444,50.0,50.0,0.0,1,anomaly
14,394.9910790065705,281.7895962732919,209.0,1807,5,559.1999999999998,1571.7799999999993,85.86666666666666,0.0015527950310559005,11233.72748447205,273.3695652173913,50.0,50.0,0.0,1,anomaly
15,410.4573927595651,368.00448430493276,289.0,2056,6,680.8000000000001,1679.3599999999974,74.33333333333333,0.0,11205.756950672645,274.27892376681615,50.0,50.0,0.0,1,anomaly
16,425.35376604226985,213.67953386744355,191.0,1223,5,370.0,690.7999999999997,91.53333333333333,0.022578295702840496,11192.63146394756,272.3714493809177,50.0,50.0,0.0,1,anomaly
17,440.58121440170606,191.64220824598183,162.0,1166,4,321.0,858.2000000000003,95.4,0.019566736547868623,11231.559049615653,274.80153738644304,50.0,50.0,0.0,1,anomaly
18,455.1351915518788,223.57728253055356,199.0,1032,5,395.0,808.5999999999985,92.73333333333333,0.005751258087706686,11201.53702372394,273.5276779295471,50.0,50.0,0.0,1,anomaly
19,470.3174831648079,193.83285917496443,171.5,1064,4,328.0,742.7500000000002,93.73333333333333,0.0,11205.347795163585,273.51280227596015,48.58179231863443,48.58108108108108,0.0,1,anomaly
